Sale Date,Customer Key,Store Key,Product Category Key,Total Amount
2021-04-12 00:00:00,296,7,2,$37.89
2023-11-13 00:00:00,296,8,2,$78.71
2022-03-14 00:00:00,296,8,5,$37.45
2023-02-04 00:00:00,297,6,1,$34.35
2023-06-16 00:00:00,297,7,1,$77.69
2022-11-21 00:00:00,297,6,2,$24.21
2021-09-09 00:00:00,297,6,3,$30.05
2021-08-01 00:00:00,297,7,3,$3.55
2024-01-24 00:00:00,297,7,4,$6.95
2023-03-12 00:00:00,297,7,4,$94.01
2022-10-27 00:00:00,298,9,1,$5.55
2021-01-30 00:00:00,298,9,1,$80.91
2021-05-14 00:00:00,298,5,2,$1.02
2023-05-19 00:00:00,298,5,3,$56.44
2023-11-26 00:00:00,298,10,3,$16.15
2023-03-02 00:00:00,299,2,2,$75.37
2023-06-21 00:00:00,299,6,3,$89.34
2022-03-18 00:00:00,299,3,5,$36.77
2021-07-28 00:00:00,299,5,5,$60.92
2022-07-06 00:00:00,300,1,1,$5.27
2022-12-13 00:00:00,300,6,2,$90.12
2022-01-17 00:00:00,300,7,2,$64.49
2021-11-22 00:00:00,300,8,3,$31.95
2022-04-03 00:00:00,300,8,4,$91.36
2022-11-22 00:00:00,300,9,4,$16.64
2023-01-12 00:00:00,300,1,5,$70.19
2021-01-23 00:00:00,301,9,1,$33.99
2022-06-19 00:00:00,301,5,2,$65.53
2023-03-02 00:00:00,301,10,2,$10.87
2022-07-14 00:00:00,301,5,3,$55.88
2023-11-27 00:00:00,301,9,3,$73.26
2021-03-15 00:00:00,301,3,4,$75.34
2023-11-24 00:00:00,301,7,4,$78.88
2023-02-05 00:00:00,302,9,1,$77.26
2021-08-27 00:00:00,302,7,2,$12.95
2022-09-04 00:00:00,302,10,4,$89.52
2021-09-23 00:00:00,302,1,5,$34.29
2021-01-01 00:00:00,302,6,5,$72.78
2021-10-01 00:00:00,302,9,5,$16.52
2021-09-18 00:00:00,302,9,5,$82.7
2022-02-14 00:00:00,303,1,2,$2.56
2021-01-02 00:00:00,303,2,2,$92.05
2021-07-11 00:00:00,303,8,4,$39.32
2023-01-30 00:00:00,303,3,5,$79.82
2021-08-19 00:00:00,304,9,1,$89.58
2021-05-29 00:00:00,304,10,2,$4.54
2022-12-07 00:00:00,304,8,4,$99.96
2021-07-30 00:00:00,304,9,4,$88.64
2023-06-10 00:00:00,304,1,5,$18.06
2021-07-23 00:00:00,304,4,5,$14.85
2022-09-17 00:00:00,304,9,5,$21.29
2021-05-27 00:00:00,305,9,2,$57.16
2023-06-11 00:00:00,305,10,2,$27.98
2023-04-17 00:00:00,305,1,3,$93.19
2022-12-02 00:00:00,305,6,3,$96.13
2023-07-20 00:00:00,305,8,3,$65.14
2022-11-29 00:00:00,305,2,4,$40.95
2022-02-15 00:00:00,305,2,4,$94.81
2023-04-10 00:00:00,305,3,4,$78.28
2023-12-23 00:00:00,305,4,4,$94.66
2022-02-02 00:00:00,305,9,5,$8.11
2021-06-22 00:00:00,305,10,5,$12.92
2021-06-02 00:00:00,306,7,2,$3.96
2021-10-17 00:00:00,306,10,2,$23.03
2023-02-16 00:00:00,306,4,4,$50.38
2022-04-29 00:00:00,307,9,1,$38.54
2021-08-28 00:00:00,307,7,2,$62.94
2023-12-11 00:00:00,307,3,4,$70.01
2023-11-09 00:00:00,307,1,5,$26.46
2021-07-31 00:00:00,308,1,1,$87.35
2023-09-11 00:00:00,308,4,1,$70.52
2023-03-24 00:00:00,308,1,2,$50.67
2022-02-04 00:00:00,308,8,3,$72.93
2022-12-11 00:00:00,309,1,1,$6.4
2021-01-23 00:00:00,309,5,1,$32.1
2021-11-17 00:00:00,309,8,1,$63.1
2023-11-03 00:00:00,309,2,2,$78.3
2023-12-31 00:00:00,309,8,3,$50.25
2021-03-14 00:00:00,309,1,5,$39.98
2021-04-11 00:00:00,310,2,1,$93.96
2022-10-26 00:00:00,310,6,1,$67.14
2023-04-22 00:00:00,310,9,1,$72.36
2021-05-10 00:00:00,310,10,1,$59.4
2023-10-15 00:00:00,310,1,2,$23.25
2023-09-06 00:00:00,310,4,2,$7.4
2024-01-29 00:00:00,310,6,4,$58.52
2023-09-12 00:00:00,311,1,1,$11.73
2022-01-30 00:00:00,311,1,1,$29.2
2023-04-06 00:00:00,311,7,1,$96.56
2021-06-18 00:00:00,311,8,2,$55.1
2023-09-18 00:00:00,311,10,2,$3.4
2021-10-16 00:00:00,311,1,3,$22.97
2022-04-21 00:00:00,311,8,5,$4.85
2021-10-05 00:00:00,311,10,5,$31.46
2022-04-03 00:00:00,312,5,1,$8.35
2022-02-22 00:00:00,312,9,1,$17.13
2021-05-03 00:00:00,312,1,2,$19.37
2023-04-30 00:00:00,312,4,2,$32.71
2024-01-22 00:00:00,312,4,3,$5.03
2021-07-02 00:00:00,312,6,3,$74.74
2022-10-09 00:00:00,312,2,5,$4.08
2022-05-17 00:00:00,313,3,1,$16.97
2022-12-19 00:00:00,313,10,3,$2.9
2022-09-06 00:00:00,313,5,4,$85.24
2021-05-16 00:00:00,313,10,4,$31.04
2022-10-22 00:00:00,314,8,2,$33.43
2023-03-08 00:00:00,314,3,4,$16.42
2023-06-17 00:00:00,314,6,4,$42.39
2022-11-11 00:00:00,314,8,4,$9.56
2022-10-17 00:00:00,314,9,5,$42.05
2023-08-20 00:00:00,315,9,3,$17.08
2022-10-09 00:00:00,315,6,4,$25.44
2023-08-28 00:00:00,315,6,4,$48.77
2023-03-17 00:00:00,315,1,5,$7.27
2022-09-23 00:00:00,315,8,5,$6.02
2023-03-03 00:00:00,316,1,4,$97.97
2021-12-18 00:00:00,316,1,5,$45.12
2021-07-18 00:00:00,316,4,5,$16.29
2023-04-05 00:00:00,316,6,5,$67.51
2021-12-06 00:00:00,316,10,5,$61.78
2021-07-02 00:00:00,317,4,1,$47.56
2022-07-31 00:00:00,317,4,2,$62.06
2021-04-07 00:00:00,317,5,2,$81.65
2021-08-25 00:00:00,317,5,3,$57.54
2023-03-11 00:00:00,317,6,3,$94.23
2021-02-15 00:00:00,317,1,4,$11.29
2022-05-09 00:00:00,317,2,4,$15.79
2023-06-15 00:00:00,317,2,4,$29.45
2023-05-29 00:00:00,317,2,4,$95.93
2022-03-03 00:00:00,317,5,4,$43.82
2021-07-02 00:00:00,318,5,1,$61.88
2023-12-18 00:00:00,318,8,2,$29.12
2021-02-16 00:00:00,318,4,3,$16.78
2021-11-27 00:00:00,318,4,4,$15.22
2022-11-26 00:00:00,318,9,4,$23.33
2022-10-19 00:00:00,318,9,4,$89.38
2023-09-07 00:00:00,318,10,4,$43.53
2023-04-11 00:00:00,318,3,5,$86.23
2023-12-30 00:00:00,318,5,5,$41.18
2022-08-19 00:00:00,318,6,5,$27.28
2023-06-27 00:00:00,318,8,5,$38.02
2023-02-11 00:00:00,319,2,1,$9.8
2023-01-20 00:00:00,319,3,2,$65.14
2022-01-28 00:00:00,319,5,2,$64.13
2021-05-02 00:00:00,319,3,3,$52.26
2023-01-30 00:00:00,319,10,4,$35.53
2023-05-23 00:00:00,320,4,2,$33.15
2022-10-05 00:00:00,320,5,2,$54.72
2023-06-02 00:00:00,320,2,4,$38.17
2022-06-23 00:00:00,320,4,4,$95.95
2021-08-22 00:00:00,321,5,1,$74.22
2021-02-20 00:00:00,321,8,1,$16.99
2022-05-05 00:00:00,321,1,3,$55.29
2023-02-15 00:00:00,321,3,3,$24.21
2022-04-04 00:00:00,321,2,4,$81.62
2021-09-19 00:00:00,321,3,4,$37.13
2023-03-20 00:00:00,321,1,5,$79.37
2021-11-08 00:00:00,321,5,5,$85.33
2022-10-05 00:00:00,321,7,5,$51.05
2023-02-26 00:00:00,321,9,5,$30.39
2022-04-14 00:00:00,321,9,5,$76.57
2022-10-22 00:00:00,322,3,1,$25.05
2022-09-03 00:00:00,322,10,1,$79.93
2023-06-08 00:00:00,322,1,2,$98.72
2021-08-23 00:00:00,322,7,2,$6.97
2021-11-28 00:00:00,322,7,2,$26.02
2022-12-11 00:00:00,322,5,3,$45.87
2022-10-10 00:00:00,322,4,4,$91.98
2021-05-20 00:00:00,322,10,4,$43.83
2021-06-21 00:00:00,322,2,5,$84.11
2021-09-03 00:00:00,322,6,5,$95.85
2023-05-10 00:00:00,323,7,2,$66.64
2022-03-22 00:00:00,323,2,4,$20.8
2023-11-03 00:00:00,323,7,5,$21.56
2021-09-11 00:00:00,324,5,2,$30.15
2021-08-17 00:00:00,324,7,4,$84.53
2022-06-01 00:00:00,325,8,1,$47.34
2022-03-25 00:00:00,325,10,1,$11.6
2021-08-10 00:00:00,325,9,3,$47.7
2022-10-09 00:00:00,325,8,4,$61.06
2023-09-02 00:00:00,325,10,4,$5.58
2021-01-13 00:00:00,325,6,5,$51.43
2022-05-23 00:00:00,326,3,1,$32.92
2023-07-10 00:00:00,326,2,2,$49.39
2023-05-10 00:00:00,326,3,2,$49.14
2022-10-07 00:00:00,326,10,2,$62.86
2022-06-26 00:00:00,326,3,4,$19.84
2023-07-31 00:00:00,327,4,1,$34.27
2022-03-20 00:00:00,327,5,1,$44.45
2023-01-28 00:00:00,327,7,1,$41.36
2022-01-15 00:00:00,327,9,1,$89.2
2023-07-07 00:00:00,327,1,2,$68.16
2022-03-09 00:00:00,327,4,2,$48.43
2022-02-12 00:00:00,327,2,3,$52.92
2022-04-08 00:00:00,327,6,3,$43.73
2021-10-13 00:00:00,327,7,3,$66.54
2021-11-02 00:00:00,327,7,5,$25.58
2023-11-10 00:00:00,328,1,2,$89.67
2021-07-05 00:00:00,328,4,2,$74.11
2023-02-25 00:00:00,328,2,4,$83.74
2021-04-14 00:00:00,328,7,4,$29.52
2021-12-16 00:00:00,328,9,4,$60.07
2023-01-24 00:00:00,328,1,5,$2.29
2022-09-22 00:00:00,329,4,1,$11.97
2021-10-04 00:00:00,329,1,2,$29.95
2021-12-31 00:00:00,329,6,3,$16.81
2021-07-26 00:00:00,329,8,3,$99.7
2022-12-27 00:00:00,329,6,4,$32.19
2022-11-13 00:00:00,329,6,4,$46.63
2022-08-21 00:00:00,329,6,4,$60.98
2022-07-09 00:00:00,329,8,4,$7.23
2023-05-18 00:00:00,329,5,5,$41.77
2021-12-08 00:00:00,329,9,5,$75.67
2023-09-15 00:00:00,330,5,1,$92.29
2021-05-12 00:00:00,330,1,2,$39.1
2021-04-11 00:00:00,330,8,2,$39.96
2021-05-21 00:00:00,330,10,3,$3.75
2023-12-13 00:00:00,330,2,4,$96.42
2021-11-22 00:00:00,331,2,1,$85.62
2024-01-16 00:00:00,331,7,1,$56.66
2022-01-17 00:00:00,331,7,1,$70.89
2023-01-17 00:00:00,331,3,2,$24.86
2021-05-15 00:00:00,331,5,4,$2.32
2021-05-26 00:00:00,331,6,4,$17.25
2022-03-16 00:00:00,331,9,4,$84.8
2021-05-24 00:00:00,331,3,5,$61.83
2021-12-22 00:00:00,331,9,5,$72.37
2021-11-16 00:00:00,332,1,2,$31.13
2022-12-22 00:00:00,332,3,2,$46.25
2023-02-14 00:00:00,332,1,3,$27.62
2021-03-28 00:00:00,332,4,4,$1.35
2022-06-12 00:00:00,332,6,5,$76.1
2023-07-05 00:00:00,332,10,5,$96.59
2021-01-22 00:00:00,333,4,1,$13.13
2021-09-14 00:00:00,333,4,3,$80.54
2022-03-12 00:00:00,333,10,3,$93.69
2023-05-02 00:00:00,333,1,4,$44.4
2022-10-29 00:00:00,333,3,4,$71.37
2023-01-06 00:00:00,333,7,4,$48.88
2021-05-17 00:00:00,333,7,4,$92.04
2023-12-28 00:00:00,333,9,4,$49.52
2023-03-03 00:00:00,333,7,5,$52.65
2021-03-29 00:00:00,334,4,1,$93.86
2023-03-30 00:00:00,334,5,1,$26.07
2021-04-08 00:00:00,334,5,1,$99.96
2023-06-19 00:00:00,334,6,1,$46.34
2022-12-07 00:00:00,334,10,3,$45.49
2023-12-09 00:00:00,335,4,1,$74.58
2022-08-13 00:00:00,335,8,1,$11.96
2022-01-29 00:00:00,335,3,2,$49.15
2023-07-06 00:00:00,335,4,2,$43.44
2021-07-22 00:00:00,335,5,4,$59.76
2022-07-01 00:00:00,335,7,4,$47.69
2023-05-23 00:00:00,336,4,1,$80.83
2023-06-02 00:00:00,336,4,2,$52.04
2023-12-14 00:00:00,336,4,2,$58.01
2022-11-17 00:00:00,336,9,2,$78.34
2023-12-16 00:00:00,336,8,4,$39.06
2023-06-01 00:00:00,337,1,2,$11.47
2022-07-17 00:00:00,337,5,2,$58.25
2023-06-26 00:00:00,337,6,2,$24.06
2021-01-09 00:00:00,337,8,2,$64.57
2021-10-27 00:00:00,337,4,3,$93.98
2023-01-17 00:00:00,337,6,3,$56.6
2022-04-16 00:00:00,337,7,4,$81.76
2023-04-05 00:00:00,337,6,5,$32.56
2021-09-05 00:00:00,337,9,5,$36.38
2023-11-19 00:00:00,338,1,1,$22.54
2023-03-29 00:00:00,338,5,1,$76.64
2023-07-10 00:00:00,338,2,2,$25.6
2021-09-05 00:00:00,338,4,2,$48.09
2024-01-19 00:00:00,338,6,2,$49.38
2023-01-31 00:00:00,338,7,3,$77.26
2021-01-11 00:00:00,338,9,3,$17.13
2021-12-26 00:00:00,338,2,4,$53.7
2021-10-17 00:00:00,339,5,1,$99.97
2021-08-22 00:00:00,339,8,1,$32.68
2021-10-21 00:00:00,339,8,1,$89.93
2022-08-02 00:00:00,339,1,2,$61.25
2021-04-29 00:00:00,339,2,2,$41.64
2023-11-14 00:00:00,339,6,2,$26.68
2021-06-06 00:00:00,339,1,3,$87.04
2021-09-07 00:00:00,339,7,3,$70.25
2021-08-29 00:00:00,339,10,3,$67.25
2022-12-05 00:00:00,340,3,1,$66.09
2023-06-15 00:00:00,340,2,2,$47.65
2022-06-27 00:00:00,340,3,2,$79.89
2022-01-07 00:00:00,340,4,2,$22.84
2023-03-10 00:00:00,340,1,3,$61.92
2021-10-22 00:00:00,340,8,4,$38.97
2023-02-20 00:00:00,340,5,5,$16.61
2023-08-18 00:00:00,341,7,1,$5.05
2023-03-30 00:00:00,341,9,1,$75.71
2023-08-16 00:00:00,341,5,3,$54.74
2023-11-03 00:00:00,341,8,3,$85.52
2022-04-02 00:00:00,341,1,5,$33.28
2021-04-24 00:00:00,341,3,5,$28.37
2023-11-25 00:00:00,341,6,5,$84.64
2021-05-18 00:00:00,342,5,1,$6.12
2022-12-16 00:00:00,342,10,1,$89.02
2021-06-06 00:00:00,342,4,2,$85.11
2022-10-05 00:00:00,342,6,3,$58.77
2022-10-19 00:00:00,343,10,2,$68.63
2022-09-05 00:00:00,343,10,3,$36.63
2022-09-10 00:00:00,343,4,4,$55.38
2022-01-23 00:00:00,343,8,4,$40.62
2022-10-05 00:00:00,343,4,5,$71.83
2021-09-20 00:00:00,343,10,5,$69.76
2022-06-29 00:00:00,344,1,3,$70.54
2021-08-02 00:00:00,344,6,3,$43.85
2021-03-10 00:00:00,344,10,3,$36.77
2021-07-22 00:00:00,344,7,4,$86.85
2021-01-11 00:00:00,344,4,5,$20.19
2022-03-12 00:00:00,345,7,2,$16.98
2023-09-07 00:00:00,345,7,3,$69.55
2021-01-09 00:00:00,345,7,4,$37.52
2023-06-13 00:00:00,345,3,5,$34.35
2023-04-20 00:00:00,345,3,5,$77.49
2023-07-15 00:00:00,345,6,5,$80.05
2021-08-22 00:00:00,345,10,5,$14.27
2021-02-18 00:00:00,346,7,4,$67.45
2023-04-05 00:00:00,346,7,4,$70.42
2022-03-07 00:00:00,346,10,4,$51.69
2024-01-15 00:00:00,347,6,1,$47.74
2023-06-08 00:00:00,347,8,1,$70.14
2024-01-03 00:00:00,347,9,2,$12.29
2023-04-17 00:00:00,347,10,2,$33.1
2021-06-29 00:00:00,347,9,3,$87.66
2022-04-23 00:00:00,347,1,4,$20.3
2021-08-10 00:00:00,347,1,4,$98.47
2023-03-15 00:00:00,347,5,4,$45.87
2021-06-23 00:00:00,348,2,1,$72.85
2022-08-06 00:00:00,348,6,1,$65.76
2022-10-30 00:00:00,348,9,1,$66.23
2022-09-06 00:00:00,348,7,5,$8.6
2022-04-19 00:00:00,349,5,1,$19.87
2021-11-01 00:00:00,349,8,1,$81.63
2022-01-09 00:00:00,349,5,2,$47.5
2023-02-05 00:00:00,349,5,3,$13.14
2023-12-29 00:00:00,349,5,3,$60.34
2021-08-17 00:00:00,349,8,4,$14.95
2021-05-18 00:00:00,349,10,4,$33.65
2021-10-12 00:00:00,350,1,1,$3.19
2022-08-21 00:00:00,350,7,1,$10.09
2022-12-27 00:00:00,350,5,3,$2.76
2021-12-12 00:00:00,350,9,3,$22.91
2023-07-29 00:00:00,350,1,5,$25.67
2022-07-13 00:00:00,350,2,5,$76.6
2023-09-04 00:00:00,351,3,1,$90.79
2023-05-10 00:00:00,351,8,1,$57.8
2021-06-20 00:00:00,351,6,3,$42.66
2023-10-02 00:00:00,351,7,3,$40.85
2021-04-14 00:00:00,351,7,4,$2.9
2021-01-17 00:00:00,351,7,4,$85.39
2022-07-06 00:00:00,351,5,5,$22.42
2022-09-09 00:00:00,352,9,1,$39.17
2022-05-08 00:00:00,352,1,2,$83.9
2023-04-28 00:00:00,352,2,3,$92.92
2022-02-28 00:00:00,352,9,3,$92.3
2022-03-12 00:00:00,352,10,3,$30.1
2022-04-10 00:00:00,352,8,4,$20.47
2021-01-31 00:00:00,352,10,4,$72.48
2022-09-23 00:00:00,353,6,1,$13.24
2021-09-30 00:00:00,353,4,2,$50.78
2021-07-18 00:00:00,353,8,3,$68.76
2022-09-25 00:00:00,353,7,4,$89.57
2022-01-05 00:00:00,354,8,1,$62.6
2021-02-03 00:00:00,354,10,1,$22.87
2023-02-15 00:00:00,354,7,3,$52.44
2021-10-01 00:00:00,355,6,1,$48.09
2023-12-29 00:00:00,355,6,1,$74.34
2024-01-08 00:00:00,355,7,2,$54.79
2023-05-19 00:00:00,355,7,3,$43.18
2021-01-04 00:00:00,356,1,2,$48.93
2022-03-19 00:00:00,356,8,3,$95.31
2021-10-24 00:00:00,356,3,5,$51.94
2021-10-11 00:00:00,356,6,5,$96.19
2023-07-06 00:00:00,357,4,1,$32.68
2021-05-31 00:00:00,357,7,1,$7.23
2021-08-25 00:00:00,357,7,1,$40.81
2023-01-07 00:00:00,357,7,2,$8.32
2021-07-09 00:00:00,357,8,3,$71.05
2022-11-12 00:00:00,357,5,4,$43.91
2021-04-16 00:00:00,357,6,5,$44.62
2023-06-25 00:00:00,358,2,1,$53.94
2024-01-11 00:00:00,358,2,2,$60.81
2022-01-09 00:00:00,358,3,3,$14.1
2023-05-18 00:00:00,358,6,3,$16.38
2022-01-30 00:00:00,358,7,3,$85.18
2022-10-02 00:00:00,358,5,5,$54.85
2022-12-12 00:00:00,358,6,5,$73.6
2023-11-29 00:00:00,358,7,5,$92.84
2022-04-22 00:00:00,358,10,5,$39.99
2023-12-20 00:00:00,359,1,1,$21.87
2021-10-15 00:00:00,359,4,2,$21.4
2023-05-20 00:00:00,359,10,2,$92.85
2021-01-12 00:00:00,359,5,3,$92.95
2021-04-03 00:00:00,359,8,4,$51.74
2021-06-11 00:00:00,359,2,5,$97.7
2021-03-01 00:00:00,360,10,1,$72.48
2022-09-23 00:00:00,360,2,2,$13.6
2022-08-01 00:00:00,360,7,3,$59.45
2022-05-30 00:00:00,360,3,4,$99.77
2022-03-06 00:00:00,360,1,5,$60.53
2023-06-01 00:00:00,360,2,5,$39.96
2022-02-13 00:00:00,361,7,1,$31.81
2023-02-15 00:00:00,361,7,1,$92.38
2022-12-24 00:00:00,361,2,2,$84.69
2021-10-13 00:00:00,361,7,2,$68.56
2023-01-19 00:00:00,361,5,3,$70.48
2023-01-04 00:00:00,361,8,3,$88.46
2022-01-01 00:00:00,361,8,4,$65.86
2021-09-18 00:00:00,361,9,4,$1.42
2021-11-05 00:00:00,361,9,4,$68.3
2022-11-30 00:00:00,362,2,1,$83.75
2023-08-31 00:00:00,362,5,1,$9.4
2023-01-04 00:00:00,362,7,2,$25.03
2023-01-10 00:00:00,362,10,2,$78.6
2023-09-19 00:00:00,362,9,3,$24.99
2022-03-29 00:00:00,363,8,1,$2.76
2022-10-21 00:00:00,363,4,3,$23.67
2021-05-09 00:00:00,363,9,3,$75.1
2022-04-09 00:00:00,363,2,4,$97.47
2022-03-24 00:00:00,364,8,2,$51.19
2021-03-23 00:00:00,364,6,3,$61.08
2022-02-28 00:00:00,364,10,4,$69.72
2022-08-14 00:00:00,365,4,1,$79.45
2022-07-08 00:00:00,365,7,2,$35.24
2022-12-07 00:00:00,365,3,3,$85.9
2021-03-15 00:00:00,365,4,3,$50.76
2021-12-27 00:00:00,365,4,3,$56.1
2021-07-08 00:00:00,365,6,4,$56.33
2023-03-21 00:00:00,365,9,4,$19.02
2023-10-07 00:00:00,366,6,2,$41.07
2022-06-10 00:00:00,366,2,3,$36.45
2023-10-31 00:00:00,366,5,3,$31.97
2023-04-01 00:00:00,366,6,3,$69.05
2022-06-18 00:00:00,366,10,3,$33.59
2022-07-02 00:00:00,366,3,5,$61.17
2023-01-25 00:00:00,366,3,5,$67.1
2021-04-30 00:00:00,366,7,5,$1.39
2023-01-21 00:00:00,367,8,4,$23.46
2022-04-25 00:00:00,367,3,5,$3.54
2021-11-26 00:00:00,368,5,1,$76.58
2021-04-14 00:00:00,368,6,2,$60.13
2022-05-27 00:00:00,368,7,2,$6.03
2022-01-03 00:00:00,368,1,3,$39.91
2021-09-22 00:00:00,368,3,3,$33.56
2023-03-02 00:00:00,368,2,4,$17.61
2022-11-15 00:00:00,368,3,4,$83.07
2024-01-29 00:00:00,368,5,4,$76.13
2021-05-28 00:00:00,368,9,4,$20.09
2023-05-06 00:00:00,368,10,4,$32.89
2021-04-12 00:00:00,369,3,2,$80.54
2023-06-07 00:00:00,370,3,1,$51.55
2022-03-13 00:00:00,370,7,2,$23.88
2021-10-24 00:00:00,370,7,2,$54.08
2023-02-01 00:00:00,370,9,4,$93.53
2021-06-22 00:00:00,371,4,1,$37.41
2023-09-21 00:00:00,371,4,1,$42.76
2023-02-22 00:00:00,371,8,1,$13.49
2022-04-11 00:00:00,371,10,1,$47.49
2022-12-23 00:00:00,371,3,2,$32.93
2023-03-17 00:00:00,371,10,2,$31.62
2023-10-23 00:00:00,371,10,2,$66.29
2023-07-30 00:00:00,371,7,3,$92.45
2023-02-18 00:00:00,371,3,4,$67.49
2023-12-14 00:00:00,372,4,1,$13.09
2023-06-19 00:00:00,372,6,2,$40.06
2022-10-07 00:00:00,372,5,3,$21.5
2021-05-16 00:00:00,372,7,3,$99.99
2023-06-27 00:00:00,372,5,5,$32.29
2021-01-08 00:00:00,373,3,1,$35.19
2021-10-28 00:00:00,373,9,1,$59.04
2022-03-12 00:00:00,373,2,2,$9.37
2022-06-18 00:00:00,374,6,3,$47.35
2023-08-18 00:00:00,374,9,3,$11.51
2023-04-23 00:00:00,374,1,4,$72.48
2023-01-26 00:00:00,374,3,5,$98.97
2022-07-31 00:00:00,375,6,3,$3.14
2022-06-25 00:00:00,375,10,3,$63.82
2023-12-17 00:00:00,375,4,4,$78.89
2022-10-23 00:00:00,375,7,5,$1.17
2022-01-29 00:00:00,376,1,1,$72.44
2022-03-19 00:00:00,376,4,3,$43.77
2021-03-03 00:00:00,377,1,1,$71.96
2023-05-08 00:00:00,377,2,1,$32.19
2022-03-30 00:00:00,377,7,3,$99.29
2023-08-09 00:00:00,377,9,3,$27.79
2023-10-16 00:00:00,377,2,4,$95.62
2021-09-21 00:00:00,377,4,5,$14.9
2023-08-23 00:00:00,377,9,5,$59.16
2022-02-12 00:00:00,378,3,4,$32.66
2022-08-18 00:00:00,378,4,4,$40.52
2023-12-03 00:00:00,378,4,4,$78.05
2022-08-22 00:00:00,378,1,5,$81.45
2022-11-17 00:00:00,378,5,5,$64.8
2022-05-31 00:00:00,378,5,5,$86.74
2022-07-05 00:00:00,379,5,2,$89.79
2021-11-01 00:00:00,379,7,2,$72.23
2021-04-16 00:00:00,379,1,5,$93.33
2022-04-18 00:00:00,379,5,5,$15.34
2021-04-04 00:00:00,380,1,1,$84.98
2021-02-23 00:00:00,380,2,1,$59.88
2021-08-07 00:00:00,380,3,2,$69.68
2021-10-05 00:00:00,380,5,3,$52.62
2023-09-07 00:00:00,380,5,3,$73.77
2021-11-02 00:00:00,380,7,3,$76.11
2023-11-15 00:00:00,380,4,4,$5.1
2022-04-29 00:00:00,381,6,3,$91.8
2023-04-24 00:00:00,381,10,3,$43.81
2023-07-02 00:00:00,381,4,4,$29.85
2022-11-05 00:00:00,381,7,4,$97.14
2023-06-10 00:00:00,381,2,5,$23.31
2023-02-08 00:00:00,381,6,5,$8.97
2022-08-08 00:00:00,382,3,3,$47.41
2023-09-16 00:00:00,382,8,4,$60.4
2021-11-05 00:00:00,382,10,4,$76.81
2021-03-11 00:00:00,382,4,5,$15.85
2023-03-04 00:00:00,383,1,1,$31.68
2022-06-14 00:00:00,383,10,1,$38.7
2024-01-20 00:00:00,383,6,2,$57.97
2022-06-22 00:00:00,383,6,3,$97.95
2021-09-09 00:00:00,383,7,3,$82.52
2023-04-16 00:00:00,383,1,4,$96.08
2021-06-08 00:00:00,383,4,4,$57.14
2021-10-16 00:00:00,383,6,4,$10.05
2021-03-24 00:00:00,383,9,4,$20.37
2023-03-17 00:00:00,383,9,4,$67.41
2022-05-25 00:00:00,384,3,1,$56.05
2022-06-16 00:00:00,384,9,1,$86.43
2021-12-10 00:00:00,384,3,2,$24.9
2023-12-28 00:00:00,384,5,2,$99.12
2021-01-08 00:00:00,384,1,4,$44.83
2023-06-04 00:00:00,384,3,4,$31.07
2023-01-19 00:00:00,384,3,4,$44.82
2021-06-01 00:00:00,384,7,4,$74.71
2021-05-22 00:00:00,384,4,5,$49.27
2023-02-05 00:00:00,385,4,4,$49.37
2021-07-30 00:00:00,385,10,5,$20.05
2022-08-18 00:00:00,386,4,2,$10.52
2023-05-05 00:00:00,386,10,2,$93.14
2022-09-04 00:00:00,386,1,3,$2.33
2021-06-15 00:00:00,386,5,3,$6.17
2022-04-14 00:00:00,386,8,4,$64.77
2022-05-03 00:00:00,387,8,1,$17.85
2023-05-07 00:00:00,387,5,2,$81.96
2023-07-04 00:00:00,388,9,2,$89.32
2023-07-12 00:00:00,388,10,2,$35.07
2021-05-08 00:00:00,388,4,3,$41.62
2021-12-09 00:00:00,388,4,3,$83.28
2023-08-02 00:00:00,388,6,3,$98.73
2022-06-22 00:00:00,388,10,3,$21.16
2021-05-14 00:00:00,388,7,4,$97.42
2021-06-28 00:00:00,388,5,5,$26.64
2023-03-13 00:00:00,389,5,1,$13.74
2023-10-13 00:00:00,389,2,2,$53.1
2022-02-22 00:00:00,389,10,2,$76.65
2021-10-28 00:00:00,389,6,3,$30.54
2021-12-29 00:00:00,389,10,3,$9.93
2022-07-15 00:00:00,390,10,1,$8.01
2021-12-19 00:00:00,390,2,3,$15.18
2021-08-04 00:00:00,390,1,5,$85.34
2023-12-17 00:00:00,390,10,5,$84.54
2022-07-02 00:00:00,391,10,1,$69.71
2021-09-11 00:00:00,391,7,2,$92.32
2024-01-14 00:00:00,391,9,2,$63.69
2023-07-18 00:00:00,391,4,3,$93.04
2021-02-22 00:00:00,391,7,3,$25.92
2021-10-08 00:00:00,391,5,4,$2.4
2021-01-26 00:00:00,391,6,4,$40.74
2021-07-25 00:00:00,391,8,4,$14.95
2024-01-25 00:00:00,391,8,4,$75.5
2024-01-31 00:00:00,392,1,2,$46.57
2021-06-07 00:00:00,392,6,2,$31.99
2023-02-07 00:00:00,392,7,2,$77.81
2023-09-30 00:00:00,392,8,2,$42.52
2022-08-09 00:00:00,392,6,3,$69.78
2022-06-10 00:00:00,392,6,4,$90.53
2022-11-06 00:00:00,392,4,5,$70.43
2021-08-25 00:00:00,393,2,2,$75.93
2021-09-21 00:00:00,393,8,2,$35.7
